cohort,condition_id,trades,sum_edge
C,0xec0eb481e17d6a7f803462d8dc8ac337a0118dab7b6063bf841c98df45875475,1,0.310000
no grade,0x0ce5643cb51f9e3ecdd37905e0676789acff6b053894c97aadeb8958390cee89,1,0.140113
C,0x80014692fb03c9f46375175b2bef6420836aec206764e63bf4ca16d0c01455bb,2,0.111000
S/A/B,0x211cc9763666374780fb2878ee245a1cb4e27f867ab6caeed579747a5ebacf1f,5,-1.690000
S/A/B,0x13b9d0aff46344f845d0681e53b9da4e27666284d306bbcc07fb9d53bfd00db1,2,0.000000
C,0x1eb724a708f3720c2b7ef63d7ffc7483ecc14deed6df2e7e9dc1dfa724a98bd6,4,0.000000
S/A/B,0x3927a0e1baded6f80c36b1c9fe0388e0489af3165262f4b9e28db1ad293e83ef,2,0.595606
D/F,0x80a3bce767b871e3e9fc7d088f671cf8977818231c22bebecb82da08c5da045d,2,-1.120000
S/A/B,0xac480a2ad4c2524a60b8d6c1856dd4795264f12f63552cee98ab05055499ecdf,1,-0.670000
no grade,0xa04ff216324eff0d3e55a8ac5a3867e2556cbab794b2f72109974c5555f969e5,1,-0.470000
no grade,0xdac6e67bfc09e630711ceb1be0be8f19c472344ca4353b608cc3b9282e61ec95,3,-1.870000
D/F,0x26ca74d41edc9e3a6643698fbe8eae446377e4579d2f55f505da4ff6a1cf0f66,2,0.122311
C,0xe26d23f83b14ce56f2f6c360b070e477daeefe22ada05339f41422aaca2e44d8,1,0.421836
C,0x7d318aabb9fd89a9f918bf73a63aca352896e4d9f010495efd51c3325863165b,1,0.046000
no grade,0x06f20c6de170545a11ec43be696b001bad1cd290d44de2db7db0849bf792f8f9,52,4.090784
D/F,0x0ee169087f44bf54788a332128397b58f2a76ea344844ed9e4004c94a9dafcfb,1,-0.340000
C,0x47c3dc6f37210a63d5c6520727e94c5fb2d4d8ea4588a2c901fd85d252190019,1,0.400000
no grade,0x801789fd001f72517a0ae1be88b015b239b2ba5846ce73e5d11426d4e17d0514,3,1.390000
C,0x5a6c002014161c39011cf185d6f1ae994f2d5fd125acb019400c8e8e5ef0eadb,2,0.530000
S/A/B,0x951d3d74587f359a64effb6d186bdbf23b510e08beed908aec4d020bb13b2c41,1,0.530000
D/F,0xdf6e9ed2eaf69707c7a1162a240ca025a02b0a5028dc286c9248769e0044bdf7,7,-2.552253
S/A/B,0x6311801404db718df312f89e6c1b7e07dbae4e0a193b0030e8380939a26ba9d3,1,-0.956454
S/A/B,0xab71bfef1eaac050c68818b70c3554441a8ec09ca5ed76efdcf7632bf0464844,2,-0.040000
no grade,0xb06f44912174342b9eb53ef2e608fde1ce81ebc656b93a850dd3455f37ced835,1,0.400439
C,0x1a649720ec774bb84276886b76ef8aab12a629653d15913bd1247c4befe8f531,2,0.999570
C,0xa7d96ebe0574b562546e770f808049848c61af41b19bfdcd63ae8036b3965b1c,1,0.460000
S/A/B,0x6e4ab3d0680817185ab5360dafaaeae16fad37448e34c5b64d3b37dfcf8e63ea,1,0.050000
C,0x078e6a2892ee3ba3b894bb301da5827a2b8213fff74127cfd81deacba245b60b,1,0.140000
S/A/B,0xd42a99cab0c940b60792eeee878d531a87f539db5b7c48090c5eab64a45e6d24,1,-0.629977
C,0xb9275e5de263eb01555279db80db363cb631912b944878805bfb1e9062b7298c,5,-3.700000
S/A/B,0x133b396987296b9710c2eebbed735eed7ef5709410fc65c20d0a64b846b99515,1,-0.610000
S/A/B,0xa70fc3695a65833b91b45df6db6015096f3e1471b70352ca411b4209010e7633,9,0.713163
S/A/B,0x12cf53197734b97293eb7dd7316c27991cb4b71e7452d08b4f2ceeeadd2acc87,1,0.280000
C,0xdd9420fe9342f9c893fb567cbe1bf8b3649e00fcdca6f27e9da91fb52e7547ee,1,-0.589497
S/A/B,0x9a405a09ebeff5dd1b8a3b128f02824bbf849cb5b3bbca39c410dc7f85832d53,5,0.360053
S/A/B,0x8d65471084efc1270308b40d0bc1f83ca3789ef264daba5dc7c024ee394c6773,6,-1.733238
C,0x64739195110169341a575b300adc3e45e88f4184ad535d59511cd81452585d42,2,0.950000
D/F,0x337a9b45f8329d40fd36ab185cdef162b12835c0cbf73c96d047a8d200af5edc,1,0.371725
C,0xb6e51a628cf76b0ac95833b8ed9b83294d2cee129ef55b1c5c9012dd931c8fc6,7,0.480000
C,0xcf82be61c1d7181c99b6454afcbb188e0abcba20b91de49ffa93097ff9db13cf,1,0.660000
C,0x905548eef567e68dd533b7304a79c681518603049f2d358a37f42fe66971f513,6,2.310000
no grade,0xbf11717e2849b6bb1f9675ae9115c6e7c8a13ce96a589fbde132c5ce326a8574,3,-0.495687
S/A/B,0xe1491486aae6e1479ccfc2437e6a27cb79adf389408c62df8fa95e61ff58251b,3,0.420000
D/F,0x2a330bc6d2cf58b00d6a8559e1d473dd914e3c375c4187a6c8185626c75c437a,2,-0.010000
S/A/B,0x00bcf27e7607a88cd72d1f5592df7421420131f9964c5d3f161339899a5bf825,3,-1.170000
D/F,0xc90f95af1a5d4e392fe9cc484f1b1a0983687865e7b85910ae89300c2076e4a1,10,0.820000
C,0xd80220c4a12bca764f43bea0f8d481382a0501b9aea7dc148ff4d0076050732a,3,-0.223872
D/F,0x6c6461eb1351c957e50151a3144a1d4623364b91fd52acd4a10772a30737d95a,1,0.130000
no grade,0x2fcf3968f5feff8c544b1be614f1c7aed22f5051949478bc0b39f9e966cab02a,3,0.341827
C,0xccfae507658898a73bacb306d4207f1592ef85c2dc4ad8e7f95edc1635dac0f9,2,0.000000
C,0x0256ef63427ed0d9eefa1422eee948165a2a215b0741a339025fb08b2cf6e15d,15,3.130277
D/F,0x5a2a5cff8c2a226a13ea4dc8a956a9521b488f5068927c4bb971a30279996996,1,0.500000
C,0xa70fc3695a65833b91b45df6db6015096f3e1471b70352ca411b4209010e7633,8,-1.665100
S/A/B,0x3ceb5b631318be5000758200590efe2b308a581d6787c3e7bc050bfd8f627627,16,9.570000
C,0xcd0a71e6c6fdbea30bd7641f0a618635ef8bc1866e1fc06d1b875c0f8d68735a,1,0.300000
C,0xc24aa01123dccff5c173cc10499bb7b7a8fa18dcdeada509b2454bbef85cf06c,1,-0.380000
C,0x13b9d0aff46344f845d0681e53b9da4e27666284d306bbcc07fb9d53bfd00db1,1,0.480000
C,0xb2a84fa3a1ead35ebf89b87f9ec329b1c4cfabb42980f7d9d0c718f0d58ddfba,3,0.361803
C,0x5813dc7ee3feea004711c97bdf27c407c3e943d876432ef50b49b8399eae9f37,1,0.050000
no grade,0x0c94626b5dc561fdf2e75529e4c5c11cac6762d73b44b672fee5771eef6641c4,3,1.313957
D/F,0x4bb3094254ad9879e387707fd466e4f87f0e97cb85187dae6d0a13b17d637b4c,1,0.352252
no grade,0xc5d0e5a2533bbb46f621fdafce25c1a0ba11d66b10957432b6ebfab61ba152e5,1,-0.487929
D/F,0x465164549c12fb98b30920a8116c125cb3010d736b30342fdb5518a3326f7f64,3,-1.550000
S/A/B,0x8a30aa5cf51e1d166854a1cf26157b5ac76b5721d8d9f3f6f7be958e6fb132a1,1,-0.920000
D/F,0x5b1a6d5798116e4c13a922e839ae91e56d6fc8ac3d383d6f2b84399e4cd59354,5,1.100000
D/F,0xdb66799418632bc23574a523d9d8239b684d003e9acb442152cebe11ee0034d3,5,0.990000
S/A/B,0x55004463d5dac75955f97e14680fb06409f7b73e3b3c44cf5d33761d6cef572a,2,0.150000
S/A/B,0xf38fd2da92a4b67e9a3e83ca109d45d28999069393e95c41f534da0bb8d6af1c,8,1.830000
C,0xa116c6a9338996dbf3d361a4bca75531f4d7c0ed86c15e4cd5a6c2e8010e381d,3,0.700000
D/F,0xd63d62959aa07f23bc4d5fa34f1f8a6be94f76d47e1c194f8c762b6aaac07352,1,0.510000
D/F,0x6114f7db7f4c99210db8e54bc52a0aec1ef1fa7f15cddb6e302f6c2951b8b48d,3,-0.500000
D/F,0xbc733b27510a37833afa638c3aeabec2811dffbb996c6bd1c735337f13f85bed,3,0.285115
C,0x02e6292d3236e2fb57cee80181bc59009577b2f383fc69373c4f36c5da6f9178,3,0.450000
S/A/B,0xf1c215b6038f2290110e65366460cf561b6e53679d35107b766ca749d15ef45d,1,-0.485971
D/F,0x068c37c9b4ce10d1906a62fcd4ea97d8d2045362b20f7ebf2d28db311a941dd3,3,-0.610000
C,0x24001e30676bd3c5417eeb619210a6d6103ef73b527de0d099273c5f6a38a09f,1,0.280000
S/A/B,0xad454788da455474d9e28c8ef2bf9bc1a01707b0bf445a9e4aa3c8b6ab44b30f,6,0.300000
S/A/B,0xb6e51a628cf76b0ac95833b8ed9b83294d2cee129ef55b1c5c9012dd931c8fc6,4,0.530281
D/F,0x597e0e209cef883bb95c6905f07d8066c3ef35652087d3611c43b93f0ed237c2,63,-3.142821
no grade,0x3b43eb7188434ad124e98aff60a70445712ff547737a972c2131ccb2cf358a05,1,-0.320000
D/F,0x80014692fb03c9f46375175b2bef6420836aec206764e63bf4ca16d0c01455bb,1,0.050000
S/A/B,0xbc733b27510a37833afa638c3aeabec2811dffbb996c6bd1c735337f13f85bed,4,0.280000
no grade,0x24e67fb509df7efecc1840008153634d4852c0d2725d0a6c13f2e60beb2f2e2f,1,0.188000
C,0x7b043e790b732a274893af20a3d8b3515a1862a7cbcd12cfc0e63aa55d031205,3,-2.745199
C,0xffcfc937afbfd06df8dd5ed73179c936b2ff451bde47c93cc0fa11b47373aef5,1,0.251472
D/F,0x73a0cb13e0634bd434ad09e20c1fef7326278d1bd9dba8a540bf0d7114e8b91d,3,-1.780000
S/A/B,0x2ac91187e27b24857a900bcec87f365bd89fca04d3cf82bc5a97a55cf5e395c9,2,0.220000
C,0x1cc3ece780f64a568d2134e79a2f3b2efbc461d8f270ac7030f502953e335391,1,0.060000
no grade,0x3aa11abcc00014f70f661b44fbf6e0a6f83521ae6c31f6ad9920249834ae20c3,15,2.332010
C,0xc88e812beb27442554b9231273f6cdda7c96022afc1a5b2a841f03c17dbceaaf,4,0.230275
no grade,0x22fe7940e99aca1cfc057c96e2db3a681bf7099940dc629752bce196897223f9,4,0.475499
C,0x15885cb9c326e0b618c47166283915091fd8062307df3a100866c5d7eca35a76,4,0.059554
C,0xecc7729adc448b7aa3d8f29d2e7ff93b0ad0212ece945c7574e65d44cc615e86,1,0.229119
C,0xa75da8dbd8ec6c97c6f983d0c196b7f21159b5bb7aaced5912472ebf2de8d6ef,3,-1.170000
D/F,0x9a71be66887fe27655113f93a01ec5c58ac8d1eabda3eb8f9086cd9b9bc3c6ed,3,-0.464442
C,0x1a319ce803f4e711b25af81a1d8bfb59c5cc6e5ef09ac046fc65e652c98e714e,3,0.210000
C,0x629ad5b25d13acbc3b9dd6bfa905daf323226125794031bd9895ffcc48f5af11,1,0.590000
S/A/B,0x95417e73958d52ff217929ecbd4a55d518254f1f463e0a4c9cfa95c2ecbd57a1,5,1.669985
D/F,0xcaaa1338d38b5c614196c9a926dd84babc3984442f2ec9b937a16284a199ec3a,34,-15.919039
C,0x06215a799ed95eb008eea3d8de97448c2030f8ec790547e6ce1bd9e974f9b70d,6,-0.360273
C,0x782d19c493717c65f6099a403fbb9ddb86c217a0c979af3b48c7652f8b5d5321,1,-0.560000
D/F,0x70de9477cf371879e4f7792efa3ca1b651978051da5b595eaf28c799043fe6c1,3,-1.520000
S/A/B,0x2f6d49d3b534f81f73dc74843b885ff0645f8555fafacf753939144156f96daa,1,0.200000
no grade,0x8e7a03cb1970e2ad6533b01892403516b6b3f5b5fa90ed7d104c28b27e40ba00,4,0.497942
D/F,0x668f499b7aa5cf1fcd50d682e7e54ba5549dac80b1360125bfc7d68aaa7b1936,2,1.100000
D/F,0x9530048cc1ed8802cc38a04c37ebc87e33a086f1b291d7d11498cef77e38f99b,3,0.954241
D/F,0xd790740baf9d96b30d8ddfc9412f8fc0e6fb7cfcae06e987ae1691e7b9717895,5,-0.693366
D/F,0x3af7f1207ba58e051e4690d660586ec48dfd5d7db766323806307f6038e7efaa,1,0.048000
S/A/B,0xbfe329896a78e9d9226da6d6d64fd198dd13490d43b1ebab87d78848e9afa80d,2,0.300000
S/A/B,0x998efd8b95f1d26b648be6e07c75db99c2be186c5a6b8833394d1347af46ac41,10,0.020000
S/A/B,0x39538bd435487a591c5fe326359f039050d1603837775317eaa852f1ce84a2b3,1,0.410000
D/F,0xe3bf60e06ad404590aa8581b5563ca079f600279074606987ba539c59985d27a,7,2.722766
D/F,0x0167879c2b764c835e06d78a4ef878ac40c72cf79fb05b66e86d516d0eea11bd,1,0.220000
D/F,0xc0f88d884322bad4aadedfa49a1022636cc6ad248e412bfd8e406b65d4da3de7,9,-1.755380
C,0x0ef9d17aff09c873dc47a93cfb13c42ab6274b4493e022fed1f228193714540d,4,0.192512
S/A/B,0xde8e3ed627ae6c72fbf1e042554112049f98e54203b5c6a3a1510f170a7a7d9c,1,-0.490000
D/F,0x96b01ad1652091c183549b076a76859c3012de63297dbcc165416ee1b5ddfa72,1,-0.170000
C,0xeac8a41dd4d3556b40c6661f70782b4462057e0c9819faa284a94dc4e900603d,1,0.500053
S/A/B,0xf00145d9654730cc9688393d5d2366f35c5bd7f7bdcde0b5315dfec2b936444e,4,1.960000
S/A/B,0x801789fd001f72517a0ae1be88b015b239b2ba5846ce73e5d11426d4e17d0514,14,5.220000
S/A/B,0xb53a439c60d979f1c19108b263d97419e0a6ea99eb71ce08cfc0e459622e71cc,13,0.695068
S/A/B,0x134015b96fbd08a001f16968238f0dd4fe559c75a27562eef702581d0fb9390d,4,0.530000
no grade,0x08ede6fa84bfeaff87b0345a536421c7d0c3482b9cda3afefe58dd80aaf93d61,1,0.500000
S/A/B,0x0d9ceec323925d837bd3c05da1e66586fe2b3d36f0e4335a749f929a5b2346e8,8,0.220000
C,0x7096e37f05c2caf5f79251a08b819e1f126ba58835147535ff22a55b1a80a6eb,5,-1.810000
S/A/B,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,9,0.340000
S/A/B,0xa7ce8ecccf7a43457980b2489d7bcaef3838ee2266ba3b14d8eec48f881d2e59,4,-2.510000
no grade,0xc91919e025c3572fadf377ec22801dd0370a8bf92a997ce52759730e224671b5,2,-0.447041
S/A/B,0xbe94798242a4f6913bafde1a8bd543bd3bb287d54f79ca0c098c9abf581333d7,1,0.076233
D/F,0x284684a278efc87cb49ee1582e2e81a1d03fe428b3f648791102ad456079ed00,7,1.640022
D/F,0x172c8f4a0989bfd1dc0c54bca41656c433e9f6042a0335a3b2fa506d38dae5d7,1,-0.570000
S/A/B,0x6d81d3758071fd3ac9645d430979a9c8ae74a5eb7b0d1cd6f1b7a8a423c141cd,7,-3.710000
C,0x8e219fb5970e12d4cdabfd87bc5a127a20e9569d2241e0d3eab60af5fd4805f3,1,-0.530000
S/A/B,0x9c964b8dceb1b3fdf8ef5a53f24bd93a6d7464ef300ab11c336a7b791cdb6f3d,2,0.000000
D/F,0xc1d216edd81166554e8660bbceb4478fd6acfabda127d3517bd56bc1ecd0f4c2,1,0.044000
S/A/B,0xf88edd6eff8eb2805aeec1ecaa154f3c5381f912fe3a3b43176ad006ba5b5797,3,0.638942
no grade,0xff3744285965810d599d4ac7037760134c349eab25c289c14ba2523320debda7,1,-0.342056
C,0xcaf94cace6684a017c4379d4cbe34b5d433946b6c8b4118fd095dc63aa828dca,1,-0.530000
D/F,0x06215a799ed95eb008eea3d8de97448c2030f8ec790547e6ce1bd9e974f9b70d,6,-1.778131
D/F,0xfbd49574ad8832c077eeb3abb42a681a1a38a68b7e807d5eacbc42dd19e2e6f5,1,0.180000
C,0x723ee27a4e1ba3d02e93cf4545d4c06ec3fc8cb8c2b3713459bd0420c1819371,1,-0.470000
S/A/B,0x26b822b926feab4068f42bf2d0750fb8a65e09462c8edf1159275c2a116081ea,6,0.285000
D/F,0xb4ad2b4eb697fdc1d31c78225bae30576195734849b81abe60ae6117e46aaa4d,1,-0.639855
no grade,0x0e4df84e0be9d2f3f3727bb7954c7e045b527b684eaf7f9bf6d3a7fcde2c4164,4,0.950226
S/A/B,0x81a9bf420ad3960903ebba6bc8b4cbf5275c96b83063452e233a7ee618f6e948,2,-0.360000
D/F,0x39538bd435487a591c5fe326359f039050d1603837775317eaa852f1ce84a2b3,7,-2.089785
S/A/B,0x0619980a29b1022ba9cbdcb7da731be0be8799ecf9ff2eb5c1ee9137235b0770,1,-0.930000
S/A/B,0xc3a2899b4095335eacb14f575465937113e3767e8e3b4407ffa28441db0be872,12,-1.630000
S/A/B,0x2648d7d0d37a057231d08df5688f219fc013720571ee299a7487e5171a9b32a2,6,0.218000
C,0xd0c0909f0cb7e0fd1e5d8c9c9eae86fec21ff6aa53f812d58c285e88c64a32e5,16,1.720009
D/F,0x34b71a313a91684fdd052f72e98c1149321b8fd97a9602d9cf16ef4abc625727,1,0.320000
D/F,0x9814196ae917e1c962ce23612be50554586828a996b06c800d502a137001bc25,34,-3.569629
C,0x6396b86626db7c19b2e245ab0027406afa7ef331b7c896bc2da1f7d8b09e9736,1,0.450000
D/F,0xce96b12a687f29fdc247f62712217cd6a98bf16a1efb49aad2799703265572f7,2,-1.591709
D/F,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,9,0.250000
D/F,0x9eaadf490bf58eb7e2d00fb257711ff462ae99197dc339b2a5cd93a577c7a2e2,2,0.433373
no grade,0x961a36eac5b80ae87695632db3e714fb6ef3e72307b58bd79d553854175f245a,4,0.774754
C,0x5038cb8d1ae39e35eded49cbcb86ccf579de09935ba069050db28f07a05c23c1,10,4.732965
D/F,0xf5327dc9fe9f7f3a89191be4b1f90d3999a991963379988edf3aa940b5190f8a,3,0.510000
S/A/B,0xc343384395f00f0dd8b914048c58cc538e8062a0aa2221b679430f1103b3bd04,1,0.380000
D/F,0x0ca89503584e4edfdcc7001477de40d6dc144ae28fbab8b3a5201859703a865e,1,-0.393618
D/F,0xcd5a12477fa583d74e7800c2f76babdac1ec1954f298d3892f6c66d4a1738e49,1,0.384217
S/A/B,0x8fa051de29f2f71b525b4191c207dd534adfcccd624f6db6e73668c0f465d891,1,0.180000
D/F,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,24,-14.156914
C,0x6897736d782ce70f47126dfcec6669073f563d6e757e60bc61c0367370d6f73e,3,0.146656
S/A/B,0x258031a51215d328eac2db15bdf45abdee1a23d38d66e12462a83c34cf31b5c8,1,0.060000
C,0x4d32282db59ec449edbc191b4b487b7f8218c07d6f94b0c01e2e7ddf6964c26d,10,1.400000
no grade,0x47a80cafe3b85a1d8a8bf940de2e72727f3b348fbeac1d1e45ddf086991bcc0a,1,0.540000
S/A/B,0xb08bb761eb638aa8609a52e67c150af8fe19b25b2fda8532af48cc930925d17a,1,0.190000
S/A/B,0x5038cb8d1ae39e35eded49cbcb86ccf579de09935ba069050db28f07a05c23c1,7,-0.770000
C,0xc2a6b7f3eccc5bf1db01f09a8549567dd57e1de694c487fe290ee40ff4aa9625,1,-0.236485
C,0x5225f459631e80efee03e9ee63850252087fc53be28aa8c3ebddca487091e6a4,1,0.520000
D/F,0xdc34b1a1507fb269c41fb4750880a7774d396f00b76e95c5746c9fe454e6085c,1,0.220000
no grade,0x4b674e4b8ca83d4bfa4845c1be7ba487a7fa4828336119a8a2110f26a7d47c3d,1,0.616829
S/A/B,0x3bb3f35e86949207b257f1f3288a8ceaf071638cbd10a3c9a8273b4f542d4ee0,6,0.540000
D/F,0xc43eed5e30cf6f0220341e6564bf8b4f09ea60eaa9709bf4b96c07544672ab9e,2,-1.010000
C,0x9b9a08a9bf919118dece8269bef7650dedfae5a229150dfa03fa2dbdc0ed10f0,2,1.388988
C,0xe27de8e1abd0884c30489cf222de9506d7dd8eb10a6ced053162bab3a3a6b3e1,1,0.670000
D/F,0x7586a96520578acaaaa4ea84a2582f197f84255da1f3392a7aa300386c187b37,1,-0.663534
D/F,0x7d531b7f4710a8f00562455db5d409e269564a1415b5da352ba3f3daf33ee98e,16,3.110304
C,0xbb89a679d44cf88c575b66f234ee288b931da327567f83a5cd65be5682baae53,13,-2.554827
S/A/B,0x4ad9f76a59c7160acc8bb95e4507e7d2cf9316864a6b2f6329812c342049f1b4,4,0.560000
D/F,0x8782c72dfd38ee4907d42e5589d42ff900f1fb08767498ad439436c6c165ae7a,1,-0.650000
C,0xaf647f6da772eb4d97e60b77914990124d3c9b7707274f52ae2bfbb696f66c57,8,3.770000
D/F,0x31a2bb287be1ce21b88873a69655562c117f4abef9de2ee487a9a3c5b99df26b,1,-0.556093
S/A/B,0xd5ec4d6554c106526351f72c5ba32146c5372a62e26905709abb659e8644f878,10,-2.840000
D/F,0x8e219fb5970e12d4cdabfd87bc5a127a20e9569d2241e0d3eab60af5fd4805f3,2,0.010000
C,0xcc5ac79e75113d325de33982adb585b9c1a19575186d2570a09f6070cb1f0a72,1,0.490000
S/A/B,0x2575e6ffba4b0221654217dc5cd283c969816a2f2ed4729b39276438e8609077,3,0.590373
no grade,0xc6a06a6dbcdb9057fccfa0161623a355c8b14535ef1b29338f69b78b7017c759,5,1.300490
D/F,0x099d12093a6214e2dea67296c11dad775d0b3038c413731112a1c52ebd362adc,8,0.820000
D/F,0x6172da3db76c83578796d09bbbca323e2c0d2208b0b09c31c135811779a2188a,2,0.470000
S/A/B,0x420d1dfff891306178873a0a226c360ce3c898159125203b7b3af8607c581e1d,1,-0.740000
S/A/B,0xbf4495015ed8f836f441008d833350665abf367fc37bfea456a0cd9c91ec3e01,1,0.470000
C,0x3ceb5b631318be5000758200590efe2b308a581d6787c3e7bc050bfd8f627627,47,5.420000
C,0xfdf11f0f1608fa3a2f223518c57b1f4775c78b44557d56c08a6d8bd720f65785,1,0.390000
C,0x6c4e558fd33301c166045cde0baadadfe8bfb32bd0be17af12d571e4574bf617,1,0.240000
C,0x8148ac62977e95dd3cb5d2cda5dd0b1071721f3ffb101941b3499fa4e074fae2,6,0.678687
no grade,0xf224cac9c315d3693bbcbd8406460b8052ecc40df364f7e2bc6079c072cfe219,1,0.172008
D/F,0x807f2a9b0bd1149fff141d5387e34e9206682ae59be82f3b859b0c58b609c395,1,0.128144
no grade,0x94230fda59a73de632d61f05fe98bc7cd4aa1b4cee5c0689b43bd6fbb984b8e3,1,-0.680000
S/A/B,0xb3b9f4a16219db9489a490bb923631b980de0ac91b518009677170d3115b4df8,3,0.490000
C,0xd3acf5f4fc4063c781f97d501b954eda81454236879c62232411d5696d7261c9,2,-1.060000
D/F,0x8ff3e26ce8b89ae6323241d1139b14712876d0194843f7ff96c63b963f05f50b,1,0.263598
S/A/B,0x0b91765daa443f8fb109590303c7d361e025668e85fb63b4cc8cdc56eb22673f,10,2.792670
C,0x608b260059adb2315f3a649419ab8f684f0d741db319aae9c08f93fe2a268f31,1,0.083097
S/A/B,0x57ccb8be0c43acb75990d0278d460993297f3fbb768ed60de900f3524e325c7e,1,0.150000
no grade,0x8f92746709a4fc82f4d454e162046ac3590e3a5a7564540806a6c5f8a87e6738,15,10.710602
D/F,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,41,3.490000
C,0x9de91738929365f104420a4246815a47ea2017b17e30370fa4572ceb84d898b9,3,0.100000
C,0xa71f817655a1e3388855598499fbe5dbb1f7904a376b7a792869b19279365dc1,40,-8.906320
D/F,0x2575e6ffba4b0221654217dc5cd283c969816a2f2ed4729b39276438e8609077,3,0.640000
D/F,0x19b62b73a9d2a29ed594659c22a1937ce74bb26005bf24b447dd728d58100f10,1,-0.567464
S/A/B,0xe48a03aaa46279d97e8221b9ac30d8e3180da20217c3f35b1b9b13f69eabbe4a,5,1.180000
C,0xfa40932295e57674d1988b9ec901f86e0a472c26e2d7baf232a84a13100708b5,1,0.065553
D/F,0x0647fb9c25eec2285c37faf59b1666f3e41e17cb0a887fca202cec0d15645dda,2,-0.680000
C,0xd4122f6fab05642da45026ef43f6362bf934954b955d35e0f7d3b39ee02e5daf,2,0.930000
S/A/B,0xfe32a0fe589e32bc137217f8186089d7ab4a13f3aa1025620fb92393f159568c,1,0.130000
D/F,0xc009b06f95b5e9d2e8d06bbff7d9fdf21c42b0ef9674e92adee9d887ee9589ce,2,0.000000
S/A/B,0x82f5c19075c930057cb75feb0992dd0b4b1b2cb4762475d31209015747c9f1a1,1,0.104559
no grade,0x175424220502fb6cfcf0abfd06d07ebd8b06aa44bca6d22a436bd9ea8ef64822,6,0.580038
S/A/B,0x14be4c6504cdfe4b905f3c2e7d62034f35242da4cb8d0c02bfe8286e36feb5bb,3,-1.550000
D/F,0x47d353b135ef2e7d6c61200ab6497c04ba7c54495293f066ea1c0147c5aa60f4,1,0.121866
D/F,0x7c7314adb56bf8525f8e3f17fa0b5fec6cc6eede73ce3385eaae85b6a4cc3d5a,1,-0.720000
C,0xe9b9f9a110d4e791cebc125fc3cbad7e83c4128b97712f45411cba50a1b4b5cc,1,0.210244
S/A/B,0xd414a4bdb4c86f835fb31e432ab3ea15e374fe7f39b6b0a224c7a521378967ea,6,0.490000
no grade,0x2d070f10d8e2032b45efc0b8900983588339dd98b1182a6a6ef1618afd91cd96,1,-0.253218
D/F,0xc5fae6a0a3f8fe0f8d0ec9253eb0624a53609a863fd663f042747e89a80b4306,3,-0.600000
S/A/B,0x4d32282db59ec449edbc191b4b487b7f8218c07d6f94b0c01e2e7ddf6964c26d,5,0.550033
S/A/B,0x8055bc00f8139bb13e004ca21967edec9a432342ab83a80828541393faa0eb2e,1,-0.480000
D/F,0x9bf751e905a219ecdc3c36d9a788328346c83d0b79c641b6155bf0c4e13aed0e,1,-0.350000
C,0x64570f8f2db31814e468716b0017680014b398413f1c2552c9196fa2c41713ea,1,-0.492409
C,0x194c6c559a68ae4b43f84f2667bc8fc1fd1521fa56d0599903c5cc06471fa49f,1,-0.584799
C,0x26ca74d41edc9e3a6643698fbe8eae446377e4579d2f55f505da4ff6a1cf0f66,2,0.064142
C,0xe9c311104b2de40b3c389b72b637d194eaaacfb0e7cfa147774e105e35cf50ea,2,-0.028949
D/F,0xea7f963972609fa934a8033e3a677bd3624cfa5b40a563bbcfa4579e283ae088,3,-1.511233
S/A/B,0x0545a047677b2e2224811d9bcca35753300cc07c5d0db15bd5e03c142957529d,2,0.030000
S/A/B,0xc4a229b06046a4a30d9b5cd73fc6364f6b7cdc48efc33bfc6b24a2806aa93f30,15,2.070000
C,0x7ada41eddbe9bd20025d1eabd13a1017c536b0a5e78fcdb88433a62ad01c6671,1,-0.720000
S/A/B,0xc5fae6a0a3f8fe0f8d0ec9253eb0624a53609a863fd663f042747e89a80b4306,3,1.510000
no grade,0x66b7ad48448f8846395b8df8edb5f20f99bed8e79928b1b9d2cf3a19d70dbdf8,1,0.040000
S/A/B,0x3d166dbf442b74e63298d5c4fc7a4ed9d2a8115b217b66f86677f94a81db1a39,1,-0.650000
C,0x7a582647d279d70223a8cfce98451ef6ecbe2e574f24b7dda17be7f65b387c20,16,1.637070
S/A/B,0x77954e0830eafc9539916c591f717fb0635f6483bc9949524cb46483cd9b9d39,3,0.435075
D/F,0x20b957b7ced669d08eed9fb502e3bf69a82bc597e1ca85e0555355e9ed369649,1,-0.709995
S/A/B,0x70b705839d4b9122c667ac098d608b27425d73663a5b3769d32f41d0e4ad6164,1,0.070000
D/F,0x0d9ceec323925d837bd3c05da1e66586fe2b3d36f0e4335a749f929a5b2346e8,18,-2.263640
S/A/B,0xcf103c45e684845648e3af771f5d086542166af24ac97e4444249f78477fdd7c,6,-0.609000
S/A/B,0xb0bc5988c50b61bbba40a21b76457e2885c94616e7602fc5a674f3d9c8fd19c9,2,0.460000
C,0x70163c26493bede705f826c22b2568624e797315e2cbb1e9c0df8a309bf3c42b,1,0.470000
